"TermDesc","Department","CRN","Subject","Course","Section","Title","CurrentEnrollment","Capacity","CrosslistID","CrosslistEnrollment","WaitlistEnrollment","WaitlistCapacity","ScheduleMethod","Days","BeginTime","EndTime","Bldg","Room","Center","StartDate","EndDate","Instructor"
"Fall 2026","Engineering & Architecture",74334,BTEC," 24",002,"Introduction to PCR",15,20,,,0,10,L/L,"T; T","1410; 1725","1715; 1845","SCIE; SCIE","307; 307",Ocean,8/18/2026,9/27/2026,"Banks; Banks"
"Fall 2026","Engineering & Architecture",74300,BTEC," 93",W03,"Biotechnology Work experience",8,20,,,0,5,Wrk,TBA,TBA,TBA,TBA,,Ocean,8/18/2026,12/22/2026,Afshar
"Fall 2026","Engineering & Architecture",72726,BTEC," 93",W08,"Biotechnology Work experience",2,20,,,0,5,Wrk,TBA,TBA,TBA,TBA,,Ocean,8/18/2026,12/22/2026,Zimmerman
"Fall 2026","Engineering & Architecture",70574,BTEC,115,001,"Recombinant DNA Biotechnology",13,24,,,0,10,L/L,"MW; MW","1310; 1440","1425; 1730","SCIE; SCIE","307; 307",Ocean,8/18/2026,12/22/2026,"Selvarajah; Selvarajah"
"Fall 2026","Engineering & Architecture",70043,CM," 10",001,"Intro to Construct Management",22,30,,,0,10,Lec,M,0910,1130,BATL,245,Ocean,11/9/2026,12/22/2026,Voutsadakis
"Fall 2026","Engineering & Architecture",73001,CM," 10",531,"Intro to Construct Management",14,30,,,0,10,Lec,W,1810,2125,MIC,315,Mission,11/9/2026,12/22/2026,Smith
"Fall 2026","Engineering & Architecture",73004,CM," 20",351,"Intro to Bldn Ind Projects",8,35,,,0,10,Lec,F,0910,1200,MIC,106,Mission,8/18/2026,9/27/2026,Voutsadakis
"Fall 2026","Engineering & Architecture",73005,CM," 20",501,"Intro to Bldn Ind Projects",7,30,,,0,10,Lec,R,1810,2100,BATL,221,Ocean,9/28/2026,11/8/2026,Voutsadakis
"Fall 2026","Engineering & Architecture",73002,CM,100,351,"Fundamentals of Constr Mgmnt",10,35,,,8,10,Lec,T,1310,1600,MIC,106,Mission,8/18/2026,12/22/2026,Luzardo
"Fall 2026","Engineering & Architecture",70044,CM,100,501,"Fundamentals of Constr Mgmnt",30,30,,,0,10,Lec,M,1810,2100,BATL,203,Ocean,8/18/2026,12/22/2026,Luzardo
"Fall 2026","Engineering & Architecture",73003,CM,110,501,"Construction Graphics",12,30,,,0,10,Lec,T,1810,2100,BATL,246,Ocean,8/18/2026,12/22/2026,Fernandez
"Fall 2026","Engineering & Architecture",74252,CM,110,502,"Construction Graphics",18,30,,,0,10,Lec,"M; M","1810; 1810","2100; 2100","MIC; MIC","106; 106",Mission,8/18/2026,12/22/2026,"Smith; Watkins"
"Fall 2026","Engineering & Architecture",73006,CM,240,551,"Construction Cost Estimating",14,30,,,0,10,Lec,M,1810,2100,MIC,471,Mission,8/18/2026,12/22/2026,Galarza
"Fall 2026","Engineering & Architecture",70047,CM,244,501,"Construction Scheduling",28,28,,,0,10,Lec,W,1810,2100,BATL,241,Ocean,8/18/2026,12/22/2026,Luzardo
"Fall 2026","Engineering & Architecture",70048,CM,248,501,"Construction Project Admin.",9,30,,,0,10,Lec,W,1810,2100,BATL,221,Ocean,8/18/2026,12/22/2026,Gary
"Fall 2026","Engineering & Architecture",73898,CM,248,502,"Construction Project Admin.",5,30,,,7,10,Lec,R,1810,2100,MIC,229,Mission,8/18/2026,12/22/2026,Watkins
"Fall 2026","Engineering & Architecture",73007,CM,250,351,"Building Ind. Communications",0,25,,,2,10,Lec,R,1310,1615,MIC,106,Mission,9/28/2026,12/22/2026,"Perez Hernandez"
"Fall 2026","Engineering & Architecture",73008,CM,250,501,"Building Ind. Communications",8,30,,,0,10,Lec,R,1810,2115,BATL,203,Ocean,9/28/2026,12/22/2026,Galarza
"Fall 2026","Engineering & Architecture",70591,ELEC,101,501,"Essentials of Electronics",30,30,,,10,10,L/L,"M; M","1810; 2010","2000; 2200","SCIE; SCIE","136; 047",Ocean,8/18/2026,12/22/2026,"Bryant; Bryant"
"Fall 2026","Engineering & Architecture",70592,ELEC,102B,501,"Practical Digital Circuits",20,20,,,10,10,L/L,"T; T","1810; 2010","2000; 2200","SCIE; SCIE","049; 049",Ocean,8/18/2026,12/22/2026,"Godinez; Godinez"
"Fall 2026","Engineering & Architecture",70593,ELEC,103A,501,"Building Audio Amp and more",15,20,,,0,10,L/L,"M; M","1810; 2010","2000; 2200","SCIE; SCIE","056; 056",Ocean,8/18/2026,12/22/2026,"Decker; Decker"
"Fall 2026","Engineering & Architecture",70594,ELEC,104B,501,"Microcontroller Interfacing",15,20,,,0,10,L/L,"R; R","1810; 2010","2000; 2200","SCIE; SCIE","049; 049",Ocean,8/18/2026,12/22/2026,"Alphonso-Gibbs; Alphonso-Gibbs"
"Fall 2026","Engineering & Architecture",70595,ENGN," 10A",001,"Intro to Engin: The Profession",80,80,,,7,10,Lec,R,1210,1400,SCIE,136,Ocean,8/18/2026,12/22/2026,Soneji
"Fall 2026","Engineering & Architecture",70596,ENGN," 10B",001,IntroEngn:SoftwareTools&Design,40,40,,,7,10,L/L,"F; F","1310; 1410","1400; 1700","SCIE; SCIE","136; 136",Ocean,8/18/2026,12/22/2026,"Mueller; Mueller"
"Fall 2026","Engineering & Architecture",73974,ENGN," 24",501,"Engineering Design Graphics",30,30,,,9,10,L/L,"MW; MW","1810; 1925","1915; 2055","CLOU; CLOU","203; 203",Ocean,8/31/2026,12/22/2026,"Jimenez; Jimenez"
"Fall 2026","Engineering & Architecture",73555,ENGN," 36",002,"Engineering Mechanics-Statics",35,35,,,10,10,Lec,TR,1010,1125,SCIE,200,Ocean,8/18/2026,12/22/2026,Chang
"Fall 2026","Engineering & Architecture",70601,ENGN," 38",001,"Intro Programming for Engrs",45,45,,,10,10,L/L,"TR; R","1440; 1610","1555; 1700","CLOU; CLOU","203; 203",Ocean,8/18/2026,12/22/2026,"Soneji; Soneji"
"Fall 2026","Engineering & Architecture",73055,ENGN," 48L",001,"Engineering & Technology Lab",6,24,,,0,10,Lab,W,1530,1820,CHNB,1404,"Chinatown/North Beach",8/18/2026,12/22/2026,Soneji
"Fall 2026","Engineering & Architecture",70602,ENRG,"  3",861,"Intro Clean & Renewable Energy",30,30,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/18/2026,12/22/2026,Soneji
"Fall 2026","Engineering & Architecture",72652,ENVS," 31",931,"Intro to Environmental Science",40,40,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Kumpf
"Fall 2026","Engineering & Architecture",73999,ENVS," 31",932,"Intro to Environmental Science",40,40,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Kumpf
"Fall 2026","Engineering & Architecture",73056,ENVS," 31L",001,"Environmental Science Lab",24,24,,,7,10,Hyb,"F; TBA","1310; TBA","1600; TBA","STEM; TBA",206,Ocean,8/31/2026,12/22/2026,"Woo; Soneji"
"Fall 2026","Engineering & Architecture",72801,ENVS," 91",W01,"Appl Research Sustainability",3,10,,,0,5,Wrk,TBA,TBA,TBA,TBA,,Ocean,8/18/2026,12/22/2026,Soneji
"Fall 2026","Engineering & Architecture",72802,ENVS," 91",W02,"Appl Research Sustainability",1,10,,,0,5,Wrk,TBA,TBA,TBA,TBA,,Ocean,8/18/2026,12/22/2026,Soneji
"Fall 2026","Engineering & Architecture",72803,ENVS," 91",W04,"Appl Research Sustainability",2,10,,,0,5,Wrk,TBA,TBA,TBA,TBA,,Ocean,8/18/2026,12/22/2026,Soneji
"Fall 2026","Engineering & Architecture",70604,ET,104,001,"Engn Drawing & Manufacturing",20,20,,,10,10,L/L,"M; W; MW","1510; 1510; 1610","1600; 1600; 1715","SCIE; SCIE; SCIE","143; 004; 004",Ocean,8/31/2026,12/22/2026,"Kimball; Kimball; Staff"
"Fall 2026","Engineering & Architecture",70605,ET,130,501,"Applied Fluid Mechanics MET",40,40,,,7,10,Lec,T,1810,2100,SCIE,136,Ocean,8/18/2026,12/22/2026,Mueller
"Fall 2026","Engineering & Architecture",70606,ET,136A,501,"HVAC System Fundamentals",40,40,,,4,10,L/L,"W; W","1810; 1940","1925; 2055","SCIE; SCIE","136; 133",Ocean,8/18/2026,12/22/2026,"Mueller; Mueller"
"Fall 2026","Engineering & Architecture",74253,ET,139A,501,"Engineering Plumbing Systems",36,40,,,0,10,Lec,M,1810,2125,SCIE,108,Ocean,8/31/2026,12/22/2026,Harlan
"Fall 2026","Engineering & Architecture",70049,INTD,100,881,"Intro Residen Interior Design",28,28,,,10,10,Onl,"TBA; TBA","TBA; TBA","TBA; TBA","TBA; TBA",,Online,8/18/2026,12/22/2026,"Huang; Huang"
"Fall 2026","Engineering & Architecture",74254,INTD,138,001,"Global Hist of Interior Design",30,30,,,2,10,Lec,MW,0940,1055,BATL,203,Ocean,8/18/2026,12/22/2026,Ray
"Fall 2026","Engineering & Architecture",73480,WELD,140,501,"Manufacturing Processes",24,24,,,10,10,L/L,"MW; MW","1810; 1910","1900; 2130","SCIE; SCIE","111; 004",Ocean,8/31/2026,12/22/2026,"Kimball; Kimball"
"Fall 2026",Mathematics,74258,MATH," 65",001,"Math for Elementary Teachers",12,35,,,0,10,Lec,TR,1110,1225,JDVL,810,Ocean,8/18/2026,12/22/2026,Mohammadzadeh
"Fall 2026",Mathematics,74321,MATH," 70",001,"Liberal Arts Math",35,35,,,5,10,Lec,TR,0910,1030,JDVL,804,Ocean,8/31/2026,12/22/2026,Fahey
"Fall 2026",Mathematics,70994,MATH," 70",002,"Liberal Arts Math",35,35,,,4,10,Lec,MW,1010,1125,STEM,317,Ocean,8/18/2026,12/22/2026,Maxwell
"Fall 2026",Mathematics,72457,MATH," 70",004,"Liberal Arts Math",12,35,,,0,10,Lec,T,1810,2100,CHNB,1405,"Chinatown/North Beach",8/18/2026,12/22/2026,Maoujoudi
"Fall 2026",Mathematics,70998,MATH," 70",201,"Liberal Arts Math",24,35,,,0,10,Lec,T,1810,2100,JAD,100,"John Adams",8/18/2026,12/22/2026,Dadmehr
"Fall 2026",Mathematics,74358,MATH," 70",301,"Liberal Arts Math",16,35,,,0,10,Lec,MW,1810,2015,MIC,162,Mission,9/28/2026,12/22/2026,Staff
"Fall 2026",Mathematics,70997,MATH," 70",501,"Liberal Arts Math",35,35,,,4,10,Lec,TR,1640,1755,STEM,317,Ocean,8/18/2026,12/22/2026,Bradach
"Fall 2026",Mathematics,72459,MATH," 70",502,"Liberal Arts Math",30,35,,,5,10,Lec,W,1710,2025,HC,214,Ocean,8/31/2026,12/22/2026,Fahey
"Fall 2026",Mathematics,73842,MATH," 70",932,"Liberal Arts Math",38,40,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Vysotskiy
"Fall 2026",Mathematics,73840,MATH," 70",935,"Liberal Arts Math",61,65,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,9/28/2026,12/22/2026,Riazati
"Fall 2026",Mathematics,73841,MATH," 70",961,"Liberal Arts Math",35,35,,,3,10,Hyb,"TR; TBA","1210; TBA","1325; TBA","STEM; TBA",317,Ocean,8/31/2026,10/25/2026,"Lum; Staff"
"Fall 2026",Mathematics,72731,MATH," 70",962,"Liberal Arts Math",35,35,,,2,10,Hyb,"TR; TBA","1210; TBA","1325; TBA","STEM; TBA",317,Ocean,10/26/2026,12/22/2026,"Lum; Lum"
"Fall 2026",Mathematics,73043,MATH," 70",966,"Liberal Arts Math",35,35,,,3,10,Hyb,"S; TBA","1010; TBA","1200; TBA","CHNB; TBA",1405,"Chinatown/North Beach",9/28/2026,12/22/2026,"Riazati; Staff"
"Fall 2026",Mathematics,71000,MATH," 75",961,"Math Analysis For Business",22,35,,,0,10,Hyb,"TBA; F","TBA; 1010","TBA; 1200","TBA; BATL",713,Ocean,8/31/2026,12/22/2026,"Saunders; Staff"
"Fall 2026",Mathematics,71001,MATH," 75",962,"Math Analysis For Business",23,35,,,0,10,Hyb,"TBA; F","TBA; 1310","TBA; 1500","TBA; BATL",713,Ocean,8/31/2026,12/22/2026,"Saunders; Staff"
"Fall 2026",Mathematics,73843,MATH," 75",S01,"Math Analysis For Business",22,35,,,0,10,Lec,TR,0840,0955,JDVL,806,Ocean,8/18/2026,12/22/2026,Dudum
"Fall 2026",Mathematics,74319,MATH," 75",S62,"Math Analysis For Business",23,35,,,0,10,Hyb,"TR; TBA","1310; TBA","1400; TBA","BATL; TBA",713,Ocean,8/31/2026,12/22/2026,"Saunders; Staff"
"Fall 2026",Mathematics,73844,MATH," 75S",S01,"Math Analysis Business Support",22,35,,,0,10,Lec,TR,1010,1100,JDVL,806,Ocean,8/18/2026,12/22/2026,Dudum
"Fall 2026",Mathematics,74320,MATH," 75S",S62,"Math Analysis Business Support",23,35,,,0,10,Lec,TR,1410,1500,BATL,713,Ocean,8/31/2026,12/22/2026,Saunders
"Fall 2026",Mathematics,71044,MATH," 90",S01,"Precalculus Algebra",21,35,,,0,10,Lec,MTWRF,0910,1000,HC,213,Ocean,8/18/2026,12/22/2026,Bravewoman
"Fall 2026",Mathematics,71046,MATH," 90",S02,"Precalculus Algebra",30,35,,,0,10,Lec,TR,1010,1225,HBB,380,Ocean,8/18/2026,12/22/2026,Russakovskii
"Fall 2026",Mathematics,74018,MATH," 90",S03,"Precalculus Algebra",34,35,,,0,10,Lec,MW,0940,1155,ART,312,Ocean,8/18/2026,12/22/2026,Wong
"Fall 2026",Mathematics,71043,MATH," 90",S04,"Precalculus Algebra",12,35,,,0,10,Lec,MW,1610,1825,BATL,653,Ocean,8/18/2026,12/22/2026,Urman
"Fall 2026",Mathematics,73049,MATH," 90",S31,"Precalculus Algebra",40,40,,,7,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Liu
"Fall 2026",Mathematics,73966,MATH," 90",S61,"Precalculus Algebra",30,35,,,0,10,Lec,MW,1010,1225,HC,206,Ocean,8/18/2026,12/22/2026,Love
"Fall 2026",Mathematics,72480,MATH," 90",S62,"Precalculus Algebra",24,35,,,0,10,Lec,TR,1810,2025,JDVL,810,Ocean,8/18/2026,12/22/2026,Ponsukcharoen
"Fall 2026",Mathematics,71048,MATH," 90S",S01,"Precalculus Algebra Support",21,35,,,0,10,Lec,TR,1010,1125,HC,213,Ocean,8/18/2026,12/22/2026,Bravewoman
"Fall 2026",Mathematics,71050,MATH," 90S",S02,"Precalculus Algebra Support",30,35,,,0,10,Lec,TR,1240,1355,HBB,380,Ocean,8/18/2026,12/22/2026,Russakovskii
"Fall 2026",Mathematics,74019,MATH," 90S",S03,"Precalculus Algebra Support",34,35,,,0,10,Lec,MW,1210,1325,ART,312,Ocean,8/18/2026,12/22/2026,Wong
"Fall 2026",Mathematics,71918,MATH," 90S",S04,"Precalculus Algebra Support",12,35,,,0,10,Lec,MW,1910,2025,BATL,653,Ocean,8/18/2026,12/22/2026,Urman
"Fall 2026",Mathematics,73050,MATH," 90S",S31,"Precalculus Algebra Support",40,40,,,7,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Liu
"Fall 2026",Mathematics,73967,MATH," 90S",S61,"Precalculus Algebra Support",30,35,,,0,10,Lec,MW,1310,1425,HC,206,Ocean,8/18/2026,12/22/2026,Love
"Fall 2026",Mathematics,72482,MATH," 90S",S62,"Precalculus Algebra Support",24,35,,,0,10,Lec,TR,1640,1755,JDVL,810,Ocean,8/18/2026,12/22/2026,Ponsukcharoen
"Fall 2026",Mathematics,73845,MATH," 95",001,Trigonometry,18,35,,,0,10,Lec,MW,1010,1125,HC,213,Ocean,8/18/2026,12/22/2026,Bravewoman
"Fall 2026",Mathematics,73846,MATH," 95",861,Trigonometry,22,35,,,0,10,Hyb,"T; TBA","1540; TBA","1655; TBA","HC; TBA",213,Ocean,8/18/2026,12/22/2026,"Vo; Staff"
"Fall 2026",Mathematics,73847,MATH," 95",961,Trigonometry,25,35,,,0,10,Hyb,"TBA; S","TBA; 1010","TBA; 1200","TBA; HBB",361,Ocean,8/31/2026,10/25/2026,"Staff; Fahey"
"Fall 2026",Mathematics,73490,MATH," 98",001,"Precalculus & Trigonometry",22,35,,,0,10,Lec,MTWR,1210,1340,HC,213,Ocean,8/18/2026,12/22/2026,Bravewoman
"Fall 2026",Mathematics,72486,MATH," 98",861,"Precalculus & Trigonometry",27,35,,,0,10,Hyb,"R; TBA","1710; TBA","2000; TBA","MIC; TBA",277,Mission,8/18/2026,12/22/2026,"Vo; Staff"
"Fall 2026",Mathematics,74340,MATH," 98",863,"Precalculus & Trigonometry",29,40,,,0,10,Hyb,"TBA; S","TBA; 1210","TBA; 1400","TBA; HBB",240,Ocean,8/18/2026,12/22/2026,"Nguyen; Staff"
"Fall 2026",Mathematics,74256,MATH,100A,001,"Short Calculus I",35,35,,,8,10,Lec,TR,1310,1515,HC,215,Ocean,9/28/2026,12/22/2026,Bradach
"Fall 2026",Mathematics,70948,MATH,100A,501,"Short Calculus I",35,35,,,6,10,Lec,TR,1810,1925,STEM,317,Ocean,8/18/2026,12/22/2026,Bradach
"Fall 2026",Mathematics,70949,MATH,108,961,"Foundations of Data Science",14,35,,,0,10,Hyb,"R; TBA","1310; TBA","1525; TBA","JDVL; TBA",805,Ocean,8/31/2026,12/22/2026,"Staff; Mohammadzadeh"
"Fall 2026",Mathematics,73040,MATH,108,962,"Foundations of Data Science",17,35,,,0,10,Hyb,"R; TBA","1810; TBA","2025; TBA","MIC; TBA",321,Mission,8/31/2026,12/22/2026,"Page II; Staff"
"Fall 2026",Mathematics,70950,MATH,108,963,"Foundations of Data Science",18,35,,,0,10,Hyb,"W; TBA","1810; TBA","2025; TBA","CHNB; TBA",1405,"Chinatown/North Beach",8/31/2026,12/22/2026,"Wiggins; Wiggins"
"Fall 2026",Mathematics,73486,MATH,108,964,"Foundations of Data Science",29,35,,,0,10,Hyb,"F; TBA","1010; TBA","1225; TBA","CLOU; TBA",202,Ocean,8/31/2026,12/22/2026,"Mohammadzadeh; Staff"
"Fall 2026",Mathematics,74316,MATH,110A,002,"Calculus I",21,36,,,0,10,Lec,TR,0840,1055,STEM,317,Ocean,8/18/2026,12/22/2026,Stevens
"Fall 2026",Mathematics,70953,MATH,110A,003,"Calculus I",21,35,,,0,10,Lec,MW,0840,1055,ART,310,Ocean,8/18/2026,12/22/2026,Dudum
"Fall 2026",Mathematics,73825,MATH,110A,004,"Calculus I",7,35,,,0,10,Lec,MW,1810,2025,BATL,611,Ocean,8/18/2026,12/22/2026,Jeh
"Fall 2026",Mathematics,70954,MATH,110A,005,"Calculus I",33,35,,,0,10,Lec,MW,1110,1325,ART,310,Ocean,8/18/2026,12/22/2026,Dudum
"Fall 2026",Mathematics,70956,MATH,110A,006,"Calculus I",4,35,,,0,10,Lec,MTWRF,0810,0900,HC,213,Ocean,8/18/2026,12/22/2026,Bravewoman
"Fall 2026",Mathematics,72084,MATH,110A,007,"Calculus I",8,35,,,0,10,Lec,TR,1010,1235,BATL,613,Ocean,8/31/2026,12/22/2026,Lee
"Fall 2026",Mathematics,70959,MATH,110A,009,"Calculus I",3,35,,,0,10,Lec,S,0810,1300,HBB,250,Ocean,8/18/2026,12/22/2026,Jeh
"Fall 2026",Mathematics,72213,MATH,110A,861,"Calculus I",21,35,,,0,10,Hyb,"T; TBA","1710; TBA","1925; TBA","HC; TBA",207,Ocean,8/18/2026,12/22/2026,"Vo; Staff"
"Fall 2026",Mathematics,70957,MATH,110A,933,"Calculus I",40,40,,,1,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Liu
"Fall 2026",Mathematics,70958,MATH,110A,934,"Calculus I",40,40,,,5,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Bertens
"Fall 2026",Mathematics,70955,MATH,110A,962,"Calculus I",7,35,,,0,10,Hyb,"TBA; F; F; F; F; F","TBA; 1310; 1310; 1310; 1310; 1310","TBA; 1500; 1500; 1500; 1500; 1500","TBA; STEM; STEM; STEM; STEM; STEM","317; 317; 317; 317; 317",Ocean,9/28/2026,12/22/2026,"Bertens; Staff; Staff; Staff; Staff; Staff"
"Fall 2026",Mathematics,70960,MATH,110A,965,"Calculus I",2,35,,,0,10,Hyb,"R; TBA","1210; TBA","1425; TBA","MIC; TBA",314,Mission,8/31/2026,12/22/2026,"Page II; Staff"
"Fall 2026",Mathematics,73827,MATH,110A,S02,"Calculus I",33,33,,,9,10,Lec,TR,1310,1525,CLOU,260,Ocean,8/18/2026,12/22/2026,Dadmehr
"Fall 2026",Mathematics,73826,MATH,110A,S31,"Calculus I",35,35,,,1,10,Hyb,"MW; TBA","1010; TBA","1100; TBA","CHNB; TBA",1405,"Chinatown/North Beach",8/18/2026,12/22/2026,"Lum; Staff"
"Fall 2026",Mathematics,73828,MATH,110A,S61,"Calculus I",27,35,,,0,10,Hyb,"M; TBA","1710; TBA","1800; TBA","MIC; TBA",321,Mission,8/18/2026,12/22/2026,"Lockman; Staff"
"Fall 2026",Mathematics,73829,MATH,110A,S62,"Calculus I",35,35,,,5,10,Hyb,"W; TBA","1310; TBA","1400; TBA","BATL; TBA",713,Ocean,8/18/2026,12/22/2026,"Lockman; Staff"
"Fall 2026",Mathematics,74317,MATH,110A,S64,"Calculus I",35,35,,,10,10,Hyb,"TR; TBA","1010; TBA","1100; TBA","BATL; TBA",713,Ocean,8/31/2026,12/22/2026,"Saunders; Staff"
"Fall 2026",Mathematics,70964,MATH,110B,002,"Calculus II",35,35,,,1,10,Lec,MW,1410,1625,BATL,611,Ocean,8/18/2026,12/22/2026,Lee
"Fall 2026",Mathematics,72452,MATH,110B,003,"Calculus II",35,35,,,4,10,Lec,TR,1110,1335,HC,205,Ocean,8/31/2026,12/22/2026,Liu
"Fall 2026",Mathematics,70965,MATH,110B,961,"Calculus II",35,35,,,8,10,Hyb,"W; TBA","0810; TBA","1025; TBA","JDVL; TBA",810,Ocean,8/31/2026,12/22/2026,"Bass; Staff"
"Fall 2026",Mathematics,72453,MATH,110B,962,"Calculus II",23,35,,,0,10,Hyb,"T; TBA","1810; TBA","2025; TBA","CHNB; TBA",1305,"Chinatown/North Beach",8/31/2026,12/22/2026,"Bass; Staff"
"Fall 2026",Mathematics,73831,MATH,110B,963,"Calculus II",16,35,,,0,10,Hyb,"T; TBA","1810; TBA","2025; TBA","MIC; TBA",319,Mission,8/31/2026,12/22/2026,"Fuchs; Staff"
"Fall 2026",Mathematics,70963,MATH,110B,964,"Calculus II",35,35,,,3,10,Hyb,"T; TBA","1110; TBA","1325; TBA","HBB; TBA",370,Ocean,8/31/2026,12/22/2026,"Fuchs; Fuchs"
"Fall 2026",Mathematics,74339,MATH,110B,966,"Calculus II",36,40,,,0,10,Hyb,"TBA; S","TBA; 0810","TBA; 1000","TBA; HBB",261,Ocean,8/31/2026,12/22/2026,"Nguyen; Staff"
"Fall 2026",Mathematics,70968,MATH,110C,002,"Calculus III",12,35,,,0,10,Lec,TR,1110,1325,BATL,753,Ocean,8/18/2026,12/22/2026,Lee
"Fall 2026",Mathematics,72454,MATH,110C,003,"Calculus III",29,35,,,0,10,Lec,TR,1410,1635,HC,205,Ocean,8/31/2026,12/22/2026,Liu
"Fall 2026",Mathematics,74257,MATH,110C,501,"Calculus III",35,35,,,7,10,Lec,MW,1810,2025,HBB,380,Ocean,8/18/2026,12/22/2026,Rankenburg
"Fall 2026",Mathematics,70972,MATH,110C,961,"Calculus III",35,35,,,10,10,Hyb,"TBA; F; F","TBA; 0810; 0810","TBA; 1000; 1000","TBA; HC; HC","202; 202",Ocean,8/31/2026,12/22/2026,"Bass; Staff; Staff"
"Fall 2026",Mathematics,73833,MATH,110S,S02,"Support for Calculus I",33,33,,,9,10,Lec,TR,1210,1300,CLOU,260,Ocean,8/18/2026,12/22/2026,Dadmehr
"Fall 2026",Mathematics,73832,MATH,110S,S31,"Support for Calculus I",35,35,,,1,10,Lec,MW,1110,1200,CHNB,1405,"Chinatown/North Beach",8/18/2026,12/22/2026,Lum
"Fall 2026",Mathematics,73834,MATH,110S,S61,"Support for Calculus I",27,35,,,0,10,Lec,M,1810,2000,MIC,321,Mission,8/18/2026,12/22/2026,Lockman
"Fall 2026",Mathematics,73835,MATH,110S,S62,"Support for Calculus I",35,35,,,5,10,Lec,W,1410,1600,BATL,713,Ocean,8/18/2026,12/22/2026,Lockman
"Fall 2026",Mathematics,74318,MATH,110S,S64,"Support for Calculus I",35,35,,,10,10,Lec,TR,1110,1200,BATL,713,Ocean,8/31/2026,12/22/2026,Saunders
"Fall 2026",Mathematics,70973,MATH,115,002,"Discrete Mathematics",35,35,,,2,10,Lec,"TR; TBA","0940; TBA","1055; TBA","ART; TBA",312,Ocean,8/18/2026,12/22/2026,"Mohammadzadeh; Mohammadzadeh"
"Fall 2026",Mathematics,70975,MATH,115,501,"Discrete Mathematics",10,35,,,0,10,Lec,W,1710,2000,HC,204,Ocean,8/18/2026,12/22/2026,Rebouh
"Fall 2026",Mathematics,72595,MATH,115,961,"Discrete Mathematics",32,65,,,0,10,Hyb,"TBA; S","TBA; 1010","TBA; 1200","TBA; JDVL",807,Ocean,8/31/2026,12/22/2026,"Nguyen; Staff"
"Fall 2026",Mathematics,72456,MATH,120,501,"Linear Algebra",13,35,,,0,10,Lec,W,1710,2000,JDVL,805,Ocean,8/18/2026,12/22/2026,Ivanov
"Fall 2026",Mathematics,73963,MATH,120,962,"Linear Algebra",34,35,,,1,10,Hyb,"TBA; S; S","TBA; 1010; 1010","TBA; 1200; 1200","TBA; HBB; HBB","261; 261",Ocean,8/31/2026,12/22/2026,"Rankenburg; Staff; Staff"
"Fall 2026",Mathematics,73839,MATH,130,001,"Linear Alg & Diff Equations",18,35,,,0,10,Lec,TR,1410,1625,BATL,611,Ocean,8/18/2026,12/22/2026,Lee
"Fall 2026",Mathematics,70977,MATH,130,501,"Linear Alg & Diff Equations",35,35,,,10,10,Lec,TR,1710,1925,HC,215,Ocean,8/18/2026,12/22/2026,Ivanov
"Fall 2026",Mathematics,70979,MATH,130,961,"Linear Alg & Diff Equations",35,35,,,10,10,Hyb,"TBA; F; F","TBA; 1010; 1010","TBA; 1200; 1200","TBA; HC; HC","202; 202",Ocean,8/31/2026,12/22/2026,"Bass; Staff; Staff"
"Fall 2026",Mathematics,73851,STAT,C1000,003,"Introduction to Statistics",35,35,,,1,10,Lec,MW,1810,2025,HBB,255,Ocean,8/18/2026,12/22/2026,Staff
"Fall 2026",Mathematics,73850,STAT,C1000,004,"Introduction to Statistics",35,35,,,10,10,Lec,TR,0910,1125,HBB,255,Ocean,8/18/2026,12/22/2026,Lum
"Fall 2026",Mathematics,73855,STAT,C1000,931,"Introduction to Statistics",40,40,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Bertens
"Fall 2026",Mathematics,73856,STAT,C1000,961,"Introduction to Statistics",35,35,,,0,10,Hyb,"R; TBA","1510; TBA","1725; TBA","HBB; TBA",261,Ocean,8/31/2026,12/22/2026,"Staff; Aggarwal"
"Fall 2026",Mathematics,74313,STAT,C1000,962,"Introduction to Statistics",35,35,,,1,10,Hyb,"T; TBA","1710; TBA","1925; TBA","HBB; TBA",255,Ocean,8/31/2026,12/22/2026,"Nguyen; Staff"
"Fall 2026",Mathematics,73852,STAT,C1000,963,"Introduction to Statistics",22,35,,,0,10,Hyb,"R; TBA","1810; TBA","2000; TBA","JAD; TBA",333,"John Adams",8/31/2026,12/22/2026,"Aggarwal; Staff"
"Fall 2026",Mathematics,73861,STAT,C1000,965,"Introduction to Statistics",35,35,,,9,10,Hyb,"F; TBA","1010; TBA","1200; TBA","HC; TBA",205,Ocean,8/31/2026,12/22/2026,"Stevens; Staff"
